cam-1,1,1,3
casy-1,1,1,3
cdh-3,1,1,1
dma-1,1,1,1
fmi-1,1,1,3
igcm-1,1,1,1
igcm-2,1,1,1
lad-2,1,1,1
lat-1,1,1,3
madd-4,1,1,3
ncam-1,1,1,3
nlr-1,1,1,1
nlg-1,1,1,9
oig-1,1,1,1
oig-3,1,1,1
pxn-2,1,1,1
rig-1,1,1,2
rig-3,1,1,1
rig-4,1,1,1
rig-5,1,1,7
rig-6,1,1,4
sax-3,1,1,2
sax-7,1,1,6
slt-1,1,1,1
syg-1,1,1,2
syg-2,1,1,7
tol-1,1,1,1
unc-40,1,1,1
unc-5,1,1,6
ver-3,1,1,1
zig-1,1,1,1
zig-2,1,1,1
zig-3,1,1,1
zig-4,1,1,1
zig-5,1,1,1
zig-8,1,1,1
