IL1L,RMDR,1,462732,9865,N930NR0768,768,7913,11375,NR 45 deg
IL2DR,"RIPR,URADR,IL1DR",3,465041,9936,N930NR0768,768,13149,7992,NR in plane
IL1L,RMDR,1,462731,9864,N930NR0768,768,7884,11307,NR 45 deg
RIAL,"RMDR,RIAR",2,341437,6880,N930NR0768,768,14943,9153,NR 45 deg
RIAL,SMDDL,1,343690,6886,N930NR0768,768,13732,7008,NR in plane
IL1L,RMDR,1,462730,9863,N930NR0768,768,7872,11215,NR 45 deg
SMDDR,"[RIBL],mus-D",1,333756,6480,N930NR0768,768,10737,6758,NR in plane
OLLR,"AVEL,[CEPDR]",1,399341,8285,N930NR0768,768,15874,11439,NR 45 deg
[RIBL],mus-D,3,333759,6481,N930NR0769,769,10811,6727,NR in plane
RIAL,"SMDDL,NRDRfrag",3,343693,6888,N930NR0769,769,12711,6200,NR in plane
RIAR,"RIAL,RMDR",1,343650,6879,N930NR0769,769,15055,9444,NR 45 deg
RIAL,"RIAR,NRDRfrag",1,343697,6890,N930NR0769,769,12547,6392,NR in plane
OLQDR,RIAR,1,462539,9826,N930NR0769,769,13408,7673,NR in plane
RIAR,"NRDRfrag,RIAL",2,343689,6887,N930NR0769,769,12392,6352,NR in plane
RIS,"AVER,NR69L",3,473503,10318,N930NR0770,770,9980,5410,NR in plane
mus-DL,"RIPL,mus-DL",2,473387,10308,N930NR0770,770,9515,7692,NR in plane
RMEV,"[RIBL],mus-D",1,333761,6482,N930NR0770,770,10904,6782,NR in plane
RIAR,"SMDDL,NRDRfrag",4,343695,6889,N930NR0770,770,12067,6152,NR in plane
IL1DR,RIPR,1,465019,9949,N930NR0770,770,13503,8461,NR 45 deg
RMDDL,"RMDVR,mus-VR",2,411029,8768,N930NR0770,770,14902,10127,NR 45 deg
RIAL,"RMDDR,RMDVL",3,402934,8821,N930NR0770,770,8141,9481,NR 45 deg
OLQVR,IL2R,3,281725,5171,N930NR0770,770,14452,12974,NR 45 deg
RIAL,"RMDVL,RMDDR",1,406052,8820,N930NR0770,770,8721,8154,NR 45 deg
RMDDR,"mus-DL,RMDVL",1,402970,8461,N930NR0770,770,9652,7507,NR in plane
RIAR,"[RIBR],RMDVR",4,341433,6759,N930NR0770,770,15495,10644,NR 45 deg
OLLL,"AVER,IL1L",1,462708,9862,N930NR0770,770,8188,11579,NR 45 deg
RMER,mus-L,6,463040,10303,N930NR0771,771,8708,10823,NR 45 deg
IL1R,"mus-VR,RMDVR",1,239758,4917,N930NR0771,771,14944,10353,NR 45 deg
IL2R,URBR,1,404296,8557,N930NR0771,771,15428,11891,NR 45 deg
IL1DL,"mus-DL,RMDVL",1,473386,10307,N930NR0771,771,9040,8391,NR 45 deg
RIAL,NRDfrag,1,435774,9277,N930NR0771,771,13582,6792,NR in plane
SMDDL,"NRD,mus-D",2,410952,8776,N930NR0771,771,11630,6995,NR in plane
IL1DL,"RMDVL,mus-DL",1,473385,10306,N930NR0771,771,9509,7673,NR in plane
IL1DR,"mus-DR,RIPR",1,465015,9948,N930NR0771,771,13526,8525,NR 45 deg
RIAR,"RMDVR,RMDDL",2,341379,6758,N930NR0771,771,15246,10212,NR 45 deg
RIS,"RMDR,[RIML]",2,424611,9049,N930NR0771,771,14550,7924,NR in plane
RIS,"[AVKR],RMDR",1,424610,9048,N930NR0771,771,14640,7936,NR in plane
RMEV,mus-D,1,338630,6644,N930NR0771,771,11136,6759,NR in plane
RMEL,mus-VR,2,404304,8559,N930NR0771,771,14734,10860,NR 45 deg
RMDDR,"RMDVL,mus-DL",1,402984,8465,N930NR0772,772,8924,8447,NR 45 deg
SMDDL,"mus-D,[SMDVL]",2,338633,6645,N930NR0772,772,11340,6835,NR in plane
RIAL,"RMDR,RIAR",1,343649,6878,N930NR0772,772,15033,9562,NR 45 deg
RIAL,"RMDVL,RMDDR",1,402939,8457,N930NR0772,772,8789,8120,NR 45 deg
URADL,"RIPL,mus-DL",2,473382,10305,N930NR0772,772,9448,7843,NR in plane
IL1R,"mus-VR,RMDVR",14,239756,4918,N930NR0773,773,14884,10425,NR 45 deg
[ADAL,AVL,1,424908,9066,N930NR0773,773,7663,7039,NR in plane
RIAL,NRDRfrag,1,435758,9276,N930NR0773,773,12502,6301,NR in plane
RIAR,"RMDDL,RMDVR",1,343728,6896,N930NR0773,773,12304,7052,NR in plane
RIS,"[AVKR],[RIML]",1,424609,9047,N930NR0773,773,14560,7865,NR in plane
RIH,"[CEPshVL],RMEV",3,368619,7403,N930NR0774,774,9817,13068,NR 45 deg
RMEL,mus-VR,2,404302,8558,N930NR0774,774,14734,10918,NR 45 deg
RIAL,"RMDVL,RMDDR",6,402964,8459,N930NR0774,774,10249,6762,NR in plane
SMDDR,RIAL,1,333818,6506,N930NR0774,774,9586,6327,NR in plane
RIAR,"SMDDL,NRDRfrag",2,343735,6899,N930NR0774,774,11968,6100,NR in plane
RMDDR,"mus-DL,RMDVL",1,402950,8443,N930NR0774,774,9675,7562,NR in plane
RIAR,"RMDDL,RMDVR",1,343729,6873,N930NR0774,774,12238,7077,NR in plane
[ADAL,"AVL,[hyp]",1,424909,9067,N930NR0774,774,7750,7156,NR in plane
RIAR,NRDfrag,1,343740,6900,N930NR0774,774,11717,6135,NR in plane
IL2DL,"RIPL,URADL,RIPL",1,402982,8463,N930NR0774,774,9465,7986,NR in plane
SMDDR,"mus-D,[RIBL]",10,333739,6478,N930NR0774,774,10886,6859,NR in plane
RIAL,RMDVL,1,402923,8454,N930NR0774,774,8202,9906,NR 45 deg
SMDDR,RIAL,1,333792,6494,N930NR0774,774,9108,6831,NR in plane
URADR,mus-DR,1,341482,6768,N930NR0774,774,13264,8545,NR 45 deg
RMER,mus-L,2,463008,9883,N930NR0775,775,9009,11135,NR 45 deg
RIAL,RMDVL,1,343851,6920,N930NR0775,775,8273,9935,NR 45 deg
RIS,"[AVKR],[RIML]",1,424608,9046,N930NR0775,775,14400,7827,NR in plane
URADL,"RIPL,mus-DL",2,473381,8464,N930NR0775,775,9731,7935,NR in plane
IL1L,"RMDVL,mus-L",1,343928,6937,N930NR0775,775,8550,9968,NR 45 deg
RIAL,"RMDVL,RMDDR,IL1DL",5,343960,8458,N930NR0775,775,9115,8106,NR 45 deg
OLLR,"RMDVR,AVEL",5,399360,8276,N930NR0775,775,15563,11753,NR 45 deg
[RIBR],"RMDVR,RIAR",1,341378,6757,N930NR0775,775,15487,10805,NR 45 deg
RIAL,"RMDDR,RMDVL",1,343848,6918,N930NR0775,775,8273,9879,NR 45 deg
RIAR,"SMDDL,SIADL,[SMDVL]",4,343734,6897,N930NR0775,775,11583,6520,NR in plane
RIAL,RMDDR,1,343850,6919,N930NR0775,775,8242,9802,NR 45 deg
RMDR,RIAR,1,343834,6914,N930NR0775,775,8067,9436,NR 45 deg
SMDDR,RIAL,1,333793,6495,N930NR0776,776,8867,7316,NR in plane
RMDDL,"mus-VR,RMDVR",4,462554,9840,N930NR0776,776,13807,8588,NR 45 deg
RMER,mus-L,3,343953,6948,N930NR0776,776,8799,10386,NR 45 deg
RIAL,SMDDR,1,333794,6496,N930NR0776,776,8960,7211,NR in plane
RIAR,NRLfrag,1,333814,6502,N930NR0776,776,8455,7929,NR in plane
IL2R,RIH,1,284362,5216,N930NR0776,776,14381,12464,NR 45 deg
