lron-12,14,15,14,14,14,15,14,14,14,14,14,14,14,14,14,14,14,14,16,14,14,14,14,14,15,14,16,14,14,14,14,14,14,14,14,14,14,14,14,14,15,14,14,14,14,14,15,15,15,15,14,14,14,14,14,15,15,15,14,15,14,14,15,14,14,15,14,14,14,16,15,14,15,14,14,15,15,14,14,15,14,14,14,14,14,14,14,14,14,14,14,15,15,16,15,14,14,14,14,14
lron-13,62,61,64,66,62,62,61,63,63,62,63,65,62,61,62,63,62,61,61,63,62,64,61,64,64,62,61,63,64,64,63,62,63,65,63,63,62,61,64,61,63,65,62,62,62,63,61,63,61,62,64,63,62,64,62,64,62,61,61,63,62,61,61,61,61,62,63,61,62,63,63,63,62,62,62,61,62,67,64,61,62,63,63,61,63,63,63,64,61,63,64,63,61,62,63,62,64,62,63,63
lron-14,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0
lron-15,22,22,22,20,22,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,22,21,21,21,21,22,22,21,21,22,21,22,22,21,22,22,21,21,21,21,21,21,21,21,21,21,21,22,21,21,21,21,22,21,21,21,23,22,23,21,21,21,21,21,21,21,21,21,21,22,21,21,21,21,21,21,21,21,21,21,21,22,21,21,21,21,21,21,21,21,22,21,21,22,21,22,21,21,21,21
lron-2,3,3,3,4,3,3,3,3,3,4,3,4,3,3,3,3,3,4,3,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,5,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,4,4,3,3,3,3,5,3,3,3,3,3,3,3,3,4,3,3,3,4
lron-3,69,70,73,68,70,71,68,68,72,69,68,71,69,67,70,70,69,71,70,67,70,69,69,71,71,69,70,71,70,67,70,70,70,69,69,70,69,70,70,69,68,71,71,70,71,68,70,68,69,72,69,68,71,69,70,69,70,70,69,72,70,70,71,69,69,69,71,70,70,70,71,69,70,70,70,70,69,69,70,69,69,70,69,73,69,70,69,71,69,71,71,69,69,68,68,70,71,68,71,68
lron-4,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2
lron-5,53,53,52,51,53,51,52,52,52,51,53,53,51,54,51,51,51,52,52,51,53,51,54,54,52,51,53,53,51,55,52,54,52,52,52,51,51,53,51,52,51,52,53,52,51,51,51,53,56,52,52,52,50,53,51,51,52,51,51,52,51,51,52,54,52,54,53,53,51,52,52,53,52,51,54,51,52,51,53,52,53,52,51,51,53,53,52,53,53,52,51,52,51,52,51,54,53,51,52,53
lron-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lron-7,52,53,52,51,52,52,52,51,52,52,52,51,54,52,53,52,53,53,51,54,53,53,51,55,53,52,53,52,52,52,53,51,52,52,53,53,52,53,53,52,52,53,52,52,52,51,53,53,52,55,52,51,55,52,54,52,51,52,53,52,52,51,52,51,53,52,51,53,52,52,53,51,51,52,54,54,53,51,52,54,53,53,52,54,52,53,52,53,52,53,52,52,51,51,52,52,52,52,52,51
lron-8,30,28,30,30,28,28,29,28,28,30,30,30,28,28,29,28,29,28,28,29,28,28,28,28,29,30,29,29,28,28,29,29,28,31,29,30,29,29,28,28,28,28,29,29,29,29,28,29,28,29,29,30,29,28,28,28,30,30,28,29,29,29,28,29,28,30,29,29,28,30,28,29,28,30,28,30,28,29,29,30,28,28,28,28,28,28,29,30,30,28,28,28,28,28,31,28,28,29,28,29
lron-9,26,25,26,26,27,26,27,26,26,26,26,30,27,27,26,26,27,26,26,26,27,27,26,29,26,26,27,27,26,26,26,26,26,27,27,28,27,27,25,26,27,26,27,26,27,26,26,26,26,26,28,26,28,26,26,26,27,26,27,26,26,28,27,27,27,27,26,26,28,26,28,26,28,26,27,27,26,28,26,26,27,26,27,26,27,27,27,28,26,26,27,27,28,26,27,26,26,26,26,28
madd-4,70,67,69,68,68,70,67,67,69,67,67,71,69,66,67,68,69,69,69,67,70,69,68,68,71,67,70,68,71,70,68,68,67,69,69,68,67,70,70,68,67,70,68,68,68,68,68,69,70,67,67,69,66,66,69,66,67,68,66,68,66,69,67,69,68,69,70,67,68,71,68,66,67,68,68,67,66,70,68,68,69,68,69,67,67,69,67,67,70,68,70,67,68,68,67,68,71,69,68,66
mig-6,18,17,17,17,17,18,17,17,18,17,18,17,17,17,17,17,17,17,18,17,17,17,18,17,17,17,17,17,18,17,18,19,18,17,18,17,17,17,18,18,17,17,17,17,17,17,17,17,17,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,17,18,17,17,17,17,17,17,17,17,17,18,17,17,17,17,17,17,17,17,17,18,17,17,17,17,18,17,18,17,19,17,16,17,17
ncam-1,68,70,70,70,68,68,69,70,68,70,72,70,70,68,70,69,67,72,71,68,70,71,68,70,68,67,69,70,71,70,71,68,70,70,69,69,67,70,69,68,69,67,71,70,71,70,69,69,70,67,68,69,68,71,68,69,69,72,71,69,70,67,70,70,71,69,71,72,70,68,72,68,68,71,69,69,67,71,72,72,71,70,71,70,67,69,68,68,70,70,69,67,69,72,68,67,69,70,72,70
nlg-1,52,52,52,52,52,54,54,54,52,53,51,53,51,53,52,52,53,51,52,51,51,52,52,51,52,51,53,51,53,53,52,52,51,53,52,51,51,52,53,52,54,51,53,51,51,52,52,52,51,51,52,51,52,53,52,52,54,54,52,51,53,52,51,52,53,52,53,52,52,51,51,51,53,52,54,51,54,51,52,52,52,52,52,51,53,51,51,53,51,52,51,53,53,51,53,52,51,52,51,51
nlr-1,69,69,72,68,70,68,72,69,70,71,71,71,71,70,70,69,68,70,71,69,68,68,70,68,67,70,71,71,68,70,68,71,73,70,71,68,70,69,67,70,70,69,69,69,68,69,68,69,69,70,68,68,69,71,70,71,68,70,70,70,70,70,69,70,69,70,70,72,69,72,68,69,71,70,69,70,67,67,69,71,69,69,71,68,69,67,70,68,69,69,70,71,68,69,69,68,68,69,70,68
nrx-1,66,68,66,68,67,69,69,70,68,68,68,67,67,67,69,66,66,67,68,67,68,68,68,69,68,68,68,69,68,68,68,70,68,67,67,68,69,72,69,68,69,71,67,68,69,69,66,68,67,68,66,68,69,67,69,68,67,68,66,66,71,66,67,69,68,67,67,66,69,66,68,68,67,68,70,67,68,72,68,67,67,67,67,70,68,68,68,70,67,70,69,70,67,68,69,67,69,70,68,68
oig-1,18,17,17,17,18,17,18,18,17,18,20,21,18,17,17,18,18,18,17,17,18,17,17,17,18,18,17,18,17,17,16,17,17,18,19,17,19,17,17,18,17,18,17,18,18,17,18,18,19,17,17,17,18,19,18,17,18,17,18,17,18,19,18,17,18,18,18,17,18,17,17,17,17,17,18,17,18,18,17,17,19,18,17,18,17,18,17,17,17,18,18,18,18,17,17,17,17,19,17,17
oig-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
oig-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
oig-4,17,18,17,17,17,18,17,17,16,17,18,17,17,17,18,18,17,17,17,17,17,18,17,17,18,17,17,17,18,17,17,17,17,17,17,18,17,17,17,18,17,17,17,17,17,17,17,17,17,17,17,18,17,17,17,18,17,18,17,17,18,17,17,18,17,17,17,19,17,18,17,17,17,19,17,17,17,17,17,17,18,18,17,17,19,18,17,18,17,19,18,17,19,18,17,17,17,17,18,17
oig-5,2,2,3,3,2,2,3,3,2,2,3,2,3,2,2,2,3,2,2,2,2,2,3,2,3,2,2,2,4,2,4,4,3,2,4,2,3,2,3,3,3,3,3,2,2,3,4,2,2,2,3,3,3,2,2,3,3,3,2,4,4,5,2,4,2,2,2,2,3,2,2,2,2,5,3,2,2,2,3,2,2,4,3,2,3,2,2,2,3,3,2,2,2,2,3,2,3,2,2,3
