lron-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lron-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cdh-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cdh-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
itx-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lat-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oig-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zig-2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
lron-14,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,2,1,1,1,1,3,1,2,1,1,1,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1
lron-4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
igeg-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,3,3
igeg-2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,3,4,3,3,3,3,4,3,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3
oig-2,3,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,4,3,3,4,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
unc-52,4,4,4,4,4,5,5,4,4,4,5,4,5,4,4,6,4,4,4,5,4,4,4,5,5,4,4,4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,4,5,4,4,4,4,4,5,4,4,5,4,4,4,4,5,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,5,4,4,5,4,5,4,5,4,4,4,4,4,4,4,5,4,5,4,4
pxn-1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,6
cdh-5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,6,5,5,5,6,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5
him-4,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5
egl-15,6,6,6,6,6,6,6,6,6,6,6,7,7,6,7,6,6,6,7,6,6,7,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,7,6,7,7,8,7,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6
let-4,6,6,6,6,6,7,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
zig-6,6,7,7,6,6,7,6,6,6,6,6,6,6,6,7,6,6,6,5,6,6,6,6,6,7,7,6,8,6,6,7,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,7,6,6,7,6,6,7,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,6,6,6,7,6,7,7,6,6,6,7,6,6,6,5,7,6,7,6,6,7,6,6,6,6
lron-2,7,7,7,7,7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,8,7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,7,7,7,7,7,7,8,7,7,7,8,7,7,7,8,7,7,8,7,7,7,7,7,7,7,7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,7,7
dig-1,7,7,8,8,7,7,8,7,7,7,7,7,7,7,7,7,7,8,7,7,7,7,6,7,8,8,9,8,7,7,8,8,7,7,7,7,7,7,7,7,7,7,7,7,9,7,7,8,7,7,7,7,7,7,7,8,7,7,7,7,7,7,7,7,7,9,7,7,7,7,7,7,9,7,9,8,7,7,7,7,7,8,9,7,7,8,8,7,7,7,9,7,7,8,7,8,7,7,8,7
oig-5,8,8,8,9,8,9,8,8,8,9,9,8,8,9,9,8,10,8,9,8,9,9,8,8,8,9,8,8,9,9,8,9,8,8,9,8,8,10,8,8,9,8,9,8,9,8,8,8,9,8,8,8,8,8,10,8,8,8,8,8,8,8,9,8,8,8,8,9,10,10,9,8,10,8,9,9,8,8,8,8,9,8,9,8,8,8,8,8,9,9,8,9,9,8,8,8,8,8,9,9
zig-9,9,9,9,10,10,9,10,9,10,9,10,10,9,9,9,10,9,10,9,9,9,10,9,9,9,9,10,9,9,9,9,9,9,10,9,9,9,9,9,9,9,9,9,9,9,10,9,9,10,9,9,9,9,9,9,9,9,9,9,10,9,9,10,9,10,9,10,9,11,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,9,9,9,9,9,9,9,9,9,9,10,9,9,11,9,10
zig-3,11,11,11,11,11,12,11,12,12,11,13,12,11,11,11,11,12,11,11,11,11,12,12,11,12,11,11,11,11,11,11,11,12,12,11,12,11,11,11,11,11,12,11,11,14,12,11,11,12,11,11,11,11,12,11,11,12,11,11,11,11,12,11,11,11,11,12,12,11,11,12,11,11,11,12,13,11,12,13,12,11,11,11,11,12,11,11,11,11,12,11,11,12,11,11,12,13,13,11,11
zig-7,11,11,11,12,11,11,11,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,11,11,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
oig-8,12,12,12,12,12,12,12,14,12,12,12,12,12,13,12,12,12,12,12,12,12,12,12,12,13,12,12,12,12,12,12,12,12,13,12,12,12,14,13,12,12,12,12,12,13,12,12,12,12,12,12,12,13,12,12,12,12,12,12,13,13,13,12,12,13,12,12,13,12,12,12,12,13,13,12,12,13,12,12,12,12,12,12,12,12,13,12,12,12,12,12,13,12,12,13,12,12,12,13,12
sym-1,12,13,14,12,13,14,13,12,12,12,13,12,14,12,14,12,13,13,12,12,12,12,12,13,12,12,13,12,13,12,12,12,12,12,14,12,12,13,13,12,12,12,14,12,13,13,12,12,12,12,12,13,12,12,12,13,12,12,12,12,12,12,13,12,14,12,13,13,12,13,12,14,12,13,12,12,12,15,12,12,13,13,12,12,12,13,12,12,13,12,12,12,12,12,12,13,13,12,12,13
zig-4,15,16,15,15,15,15,15,16,16,16,15,15,15,15,15,15,16,17,15,15,15,16,15,15,15,15,15,15,15,15,15,16,15,18,15,15,15,15,16,16,16,15,16,15,15,15,15,17,15,15,15,16,15,16,15,15,15,16,15,15,16,15,16,15,16,15,15,17,16,17,15,15,15,16,15,15,15,15,15,15,16,15,15,16,15,16,16,16,15,15,15,15,15,15,16,15,15,15,15,16
slt-1,16,17,16,16,16,16,16,16,17,16,16,16,16,16,16,16,16,17,16,16,16,16,17,17,17,16,17,16,16,17,16,17,16,17,16,16,16,16,16,16,16,16,16,17,17,15,16,16,16,16,17,16,16,16,16,16,16,15,17,16,17,16,16,16,16,16,16,16,17,16,16,17,17,16,16,16,16,16,16,16,15,16,18,16,16,16,16,16,17,16,16,16,18,16,16,16,16,16,16,16
lron-12,19,20,20,19,19,19,19,19,19,19,19,20,19,21,19,19,20,19,19,19,19,19,19,20,20,19,19,19,20,19,19,20,20,19,18,19,19,19,19,19,20,20,20,19,19,20,19,19,19,20,19,19,20,19,21,20,19,19,19,19,19,21,20,19,19,19,19,19,20,19,19,21,19,19,20,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,20,20,19,19,19,19,19
oig-4,20,20,21,20,20,20,20,20,21,20,21,20,21,20,21,20,21,20,20,21,21,20,20,21,20,20,20,20,20,20,20,21,20,20,20,20,20,20,20,20,21,20,20,20,21,20,20,20,20,21,20,22,20,20,20,20,20,20,20,20,21,20,20,20,20,20,21,20,20,20,20,20,21,20,20,20,20,20,20,20,20,20,20,19,20,20,20,20,20,20,20,20,20,21,20,20,22,20,20,20
mig-6,22,22,22,22,22,23,22,22,22,21,22,22,23,22,22,22,23,24,22,22,22,22,22,22,23,22,22,24,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,22,23,22,22,23,22,22,23,22,23,22,23,24,22,22,23,22,22,22,22,22,22,22,22,22,23,23,22,23,23,22,22,24,22,23,22,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22
cdh-12,22,23,22,22,22,24,22,22,23,22,22,23,22,23,22,23,25,22,22,22,23,23,22,24,22,22,24,22,22,24,24,23,22,22,22,22,22,24,24,22,24,23,23,23,24,24,22,24,22,22,23,23,22,23,22,24,23,22,23,23,23,22,22,23,22,22,23,22,22,22,22,23,24,22,22,22,23,22,23,23,23,22,24,22,22,23,22,23,22,22,23,22,22,24,22,23,23,22,22,22
lron-15,24,23,23,23,23,23,23,23,24,23,23,23,23,23,23,23,23,23,24,23,23,24,23,24,23,23,23,24,23,23,23,23,24,23,23,23,23,23,23,23,23,23,24,23,23,24,23,23,23,23,23,23,24,23,23,23,23,23,24,23,23,23,23,23,24,23,23,23,23,24,23,23,23,23,23,23,24,23,23,23,24,23,23,23,22,23,23,24,23,24,23,23,23,24,23,24,23,23,23,23
pxn-2,28,28,29,29,28,28,28,28,28,28,28,28,28,28,30,28,28,28,28,28,28,29,29,28,28,28,28,29,29,29,29,28,28,29,28,28,29,29,29,29,28,28,28,28,28,29,28,28,29,28,28,28,28,28,29,28,28,28,31,29,28,28,29,29,29,28,30,29,28,29,28,29,28,28,28,30,28,28,28,29,28,28,28,28,28,28,29,28,28,28,29,28,28,28,28,29,29,30,29,29
bam-2,31,31,31,32,31,32,31,32,34,32,33,31,32,32,32,33,33,32,31,32,32,33,33,31,32,31,32,31,31,31,33,31,31,33,31,32,32,31,32,32,34,32,31,33,31,32,33,31,31,35,34,33,31,31,32,31,32,32,34,34,32,32,31,33,32,31,31,34,33,32,31,33,31,31,31,33,32,32,33,31,32,31,31,35,31,32,33,32,32,33,32,32,32,32,32,34,31,32,32,33
lron-9,31,31,32,31,32,32,33,31,34,31,31,31,31,31,31,32,33,31,31,32,31,32,32,32,31,31,33,31,32,34,31,31,31,33,31,32,31,31,31,31,32,31,31,31,31,31,31,32,32,31,31,32,32,32,31,32,32,32,33,31,32,33,32,31,31,32,31,34,32,32,31,31,31,31,31,31,32,32,33,31,32,31,31,31,31,32,32,31,31,31,32,31,31,31,31,34,31,31,31,31
oig-1,32,31,32,32,31,32,31,31,32,31,32,31,31,32,31,31,32,31,31,33,33,32,31,32,32,31,32,32,31,31,31,31,32,32,32,32,31,32,31,31,32,31,31,32,32,32,32,32,31,32,33,31,31,31,32,32,31,33,31,32,31,32,31,31,32,31,32,31,31,31,31,31,31,31,31,32,31,31,33,32,31,31,30,32,31,32,31,31,31,31,31,31,31,31,32,31,32,32,31,32
lron-8,33,35,34,33,34,34,34,33,34,34,34,34,33,33,33,33,34,33,35,33,33,34,33,33,34,34,35,34,33,35,33,35,35,33,33,33,34,34,34,33,35,33,34,34,33,33,33,33,34,33,33,33,33,33,34,33,35,34,34,34,33,34,34,33,34,34,34,35,33,33,33,33,33,33,34,32,36,35,34,33,34,33,34,33,34,34,35,35,33,34,33,34,34,33,34,34,34,33,33,34
zig-5,39,40,40,39,39,39,39,39,39,38,40,39,40,40,39,39,41,39,39,40,39,40,40,39,39,40,40,40,40,39,39,40,42,40,39,40,40,41,39,41,39,39,40,40,40,39,40,39,40,39,39,40,40,39,39,39,40,40,39,39,39,39,39,40,40,40,41,41,39,39,39,39,40,40,40,40,40,39,40,40,39,40,40,40,40,39,39,41,39,39,39,39,39,40,40,39,39,41,39,40
glit-1,41,41,41,41,41,42,41,41,41,41,41,41,41,41,41,41,43,41,42,42,42,42,42,41,43,42,41,44,41,41,41,42,42,41,41,41,41,41,41,43,42,42,44,41,42,41,41,41,42,41,41,45,42,42,41,41,41,41,41,42,42,43,41,41,42,41,41,42,44,42,41,41,41,42,41,42,42,41,42,41,41,42,42,42,41,41,41,42,41,41,42,41,41,41,44,42,41,41,42,42
igcm-2,44,43,44,44,44,43,43,44,43,44,44,43,45,43,43,44,43,44,43,43,44,44,44,43,43,44,44,44,44,44,46,44,43,45,44,44,44,44,43,45,43,43,45,43,44,43,43,45,45,44,44,44,45,44,43,44,44,44,45,45,44,44,44,43,44,43,44,43,44,44,44,46,46,46,45,43,43,44,44,45,43,43,43,45,45,45,44,44,44,44,43,45,43,43,43,43,43,43,44,43
zig-10,48,48,50,48,49,48,48,48,48,50,48,49,49,48,48,50,48,50,48,49,49,48,49,48,53,50,49,49,48,50,48,48,48,49,49,53,49,51,50,49,50,50,50,48,48,48,49,50,50,49,48,50,50,51,50,49,49,49,48,48,49,50,50,49,50,50,50,50,49,49,51,50,49,48,50,48,49,50,49,50,50,49,51,48,49,49,48,48,50,48,49,49,49,50,49,48,49,50,48,50
rig-3,51,52,51,51,53,52,53,53,52,52,52,53,53,51,53,55,52,52,54,54,52,52,54,53,54,52,51,52,53,53,54,54,51,52,53,54,52,53,53,51,52,53,53,53,53,53,52,52,54,53,52,53,52,53,51,53,51,51,51,52,52,53,53,53,54,51,55,52,52,53,52,54,52,54,53,53,51,52,52,54,53,54,51,52,53,51,51,53,52,52,54,51,53,52,52,52,51,54,53,53
cdh-8,54,54,54,52,52,53,52,53,55,57,54,53,53,53,54,52,52,53,53,54,54,54,55,54,52,56,54,52,53,53,55,52,52,54,52,52,53,52,53,52,52,53,53,52,54,55,52,52,53,55,52,53,53,52,53,53,53,53,53,53,53,54,54,54,53,53,53,52,52,53,52,54,52,52,53,53,53,52,53,53,53,53,54,52,53,53,53,52,53,52,53,53,53,52,54,53,54,54,53,54
iglr-3,55,56,55,57,57,55,55,56,56,57,56,56,56,55,56,55,56,55,60,55,58,55,57,55,56,56,55,57,56,55,57,56,57,56,58,57,55,56,57,56,58,55,55,57,56,55,57,56,56,56,58,55,57,55,56,56,56,56,55,55,55,55,57,56,56,56,55,57,58,57,55,55,55,56,58,59,55,56,56,56,57,57,58,56,55,56,55,55,55,55,55,56,55,56,58,56,55,56,55,56
Y37E11AL.6,55,57,55,56,55,56,56,56,55,55,55,56,56,55,57,56,55,57,56,57,58,56,55,56,56,55,56,56,56,56,55,59,55,55,57,55,56,55,55,56,55,55,56,56,56,56,55,56,56,56,55,55,56,55,55,55,57,56,56,56,56,57,55,57,56,55,56,57,56,56,56,57,55,57,55,57,57,55,55,55,55,56,55,56,57,55,55,55,56,57,57,57,55,58,56,55,57,56,56,57
cdh-1,56,54,55,55,56,56,56,54,55,56,54,55,56,55,55,54,54,57,54,54,55,55,54,55,54,55,56,55,54,55,54,55,55,54,54,53,54,54,57,54,55,56,54,55,56,56,55,54,57,54,55,54,54,55,54,55,56,54,55,54,55,56,55,54,57,56,55,54,54,54,54,55,56,55,54,54,55,56,55,56,55,56,54,56,54,56,55,55,56,54,54,54,54,54,55,56,54,55,54,56
ver-3,57,58,57,58,57,56,57,57,58,57,59,58,59,56,58,58,58,57,58,59,57,58,56,57,58,57,58,59,59,58,59,58,57,57,56,57,56,56,57,58,58,57,57,58,60,57,58,57,56,57,56,57,56,57,59,58,56,59,59,58,59,58,56,58,58,58,56,57,59,57,58,57,56,57,56,57,57,57,57,56,57,58,57,57,57,56,58,57,56,57,58,57,57,58,58,58,59,56,58,59
lron-7,58,58,57,61,58,60,58,57,59,57,58,60,58,58,57,59,57,58,58,58,58,58,58,59,58,58,58,58,57,57,58,59,58,58,60,59,58,59,58,59,58,57,59,58,57,57,59,58,58,58,59,57,59,57,58,57,60,57,58,58,57,58,59,58,58,58,58,60,58,57,58,57,58,57,57,57,59,57,57,58,57,58,59,58,58,58,57,58,59,60,57,58,58,57,59,59,59,59,58,59
lron-10,59,58,58,58,58,56,57,57,57,58,56,58,58,58,57,56,57,57,57,57,59,58,58,57,59,57,59,59,56,58,59,57,58,56,60,57,58,60,57,56,57,58,56,58,56,56,59,58,58,56,56,57,57,58,58,57,58,57,56,57,58,57,58,58,58,59,59,59,57,58,56,61,58,57,56,61,56,56,57,59,59,58,57,57,58,57,57,58,57,58,56,57,59,58,57,58,56,57,57,57
lron-5,59,58,58,58,60,62,58,58,59,60,59,58,59,59,61,58,59,59,59,60,59,59,61,62,59,59,58,58,60,60,59,60,60,59,58,58,59,59,61,60,59,59,60,58,58,58,59,59,59,59,60,59,59,60,58,59,58,59,59,58,61,58,59,58,59,59,59,58,58,59,58,59,59,58,58,59,60,59,59,58,59,60,59,60,59,59,59,59,59,58,59,58,58,59,60,59,59,59,58,58
cdh-3,59,61,61,58,60,58,60,60,58,59,59,58,60,61,58,60,62,59,59,58,60,61,59,60,59,58,59,60,58,60,60,59,60,59,59,59,58,61,59,59,58,59,59,60,59,59,58,60,61,58,60,58,58,62,59,61,59,59,61,58,59,61,59,60,59,59,59,60,60,60,58,60,60,59,60,61,59,61,58,60,58,59,60,59,59,58,59,60,59,59,59,59,58,60,60,58,59,59,59,59
iglr-1,61,62,63,61,61,63,63,64,62,62,62,61,63,62,63,63,61,61,61,63,63,61,61,61,61,61,61,64,61,62,64,62,64,64,62,63,61,65,61,62,63,62,63,63,63,61,64,62,61,63,63,61,62,61,64,63,63,61,61,62,63,64,62,62,63,61,62,63,62,61,62,65,64,62,63,63,62,61,62,64,63,61,62,63,62,62,62,63,62,61,62,63,64,61,66,62,63,63,61,61
nlg-1,62,63,63,63,63,63,64,62,63,63,62,62,63,62,63,62,63,63,63,62,64,63,64,64,64,64,63,63,65,62,62,63,63,62,63,62,62,62,64,63,63,63,63,62,62,62,62,62,64,63,63,62,63,63,64,63,62,62,62,63,64,62,64,63,62,64,63,62,63,63,63,62,64,63,62,63,63,64,62,64,63,63,63,62,65,63,63,62,63,63,63,63,64,63,62,64,62,63,62,64
