AWAL,"['AWBL', 'AIZL', 'AIYL']",3,460,NR
AIYL,"['AIZL', 'RIBL']",2,461,NR
FLPL,['DVA'],3,467,NR
AVJL,"['AVBL', 'PVCR']",2,495,NR
FLPL,['AVAL'],1,498,NR
FLPL,"['AVAL', 'AVAR']",1,499,NR
FLPL,"['AVAL', 'AVAR']",9,503,NR
FLPL,"['AVAL', 'AVAR']",3,505,NR
AVJL,['AVBR'],2,533,NR
AIZL,"['SMBVL', 'SMBDL']",2,550,NR
PVQL,"['AIAL', 'ASKL']",2,555,NR
RIFL,"['AVJR', 'AVBL', 'RIML']",6,556,NR
RIFL,"['RIML', 'AVBL']",3,557,NR
RIFL,"['RIML', 'AVBL']",1,558,NR
RIML,['AVBL'],3,559,NR
ADAL,"['RIML', 'AVBL']",3,560,NR
RIFL,"['AVBL', 'RIML']",1,561,NR
ADAL,"['RIML', 'AVBL']",2,563,NR
RIFL,"['AVBL', 'RIML']",3,564,NR
RIFL,"['AVJR', 'AVBL']",1,565,NR
ADEL,['RIGR'],6,566,NR
ADEL,['RIGR'],2,567,NR
ADEL,['RIGR'],1,568,NR
ADEL,"['RIGL', 'RIGR']",3,569,NR
ADEL,"['RIGR', 'RIGL']",2,571,NR
ADEL,"['RIGR', 'RIGL']",1,572,NR
ADEL,"['RIGR', 'RIGL']",2,3891,NR
PVPL,['AVBR'],1,600,NR
PVCL,"['AVER', 'AVBR']",10,603,NR
PVCL,"['AVBR', 'AVER']",2,604,NR
PVPL,"['AVBR', 'PVCL', 'AVBL']",5,606,NR
RIML,"['AVBR', 'AVBL']",4,607,NR
ADAL,"['AVBR', 'RIML']",2,609,NR
PVCL,"['AVBR', 'AVBL']",1,610,NR
ADAL,"['RIML', 'AVBR']",1,611,NR
RIML,"['AVBL', 'AVBR']",5,612,NR
ADAL,"['AVBR', 'RIML']",5,613,NR
ADAL,"['AVBR', 'RIML']",1,614,NR
RICL,['AVAL'],2,674,NR
RICL,['AVAL'],3,675,NR
ADAL,"['AIBR', 'RIML']",7,680,NR
PVCL,"['AVBR', 'AVBL']",1,681,NR
FLPL,['AVAR'],1,685,NR
ASIL,['AIAL'],1,689,NR
AFDL,['AIYL'],9,691,NR
AIYL,['RIAL'],2,725,NR
AIZL,"['SMBVL', 'RIAL']",3,726,NR
AIYL,"['RIBL', 'AIZL', 'RIAL']",7,727,NR
ADFL,"['RIAL', 'SMBVL']",3,728,NR
AIYL,"['RIAL', 'AIZL']",4,729,NR
ADFL,"['RIAL', 'SMBVL']",1,730,NR
AIZL,"['SMBVL', 'RIAL']",7,731,NR
ASHL,"['RIAL', 'ADFL']",4,732,NR
ADFL,"['RIAL', 'SMBDL']",3,733,NR
ASHL,"['RIAL', 'ADFL']",6,734,NR
ADFL,"['RIAL', 'SMBDL']",3,735,NR
ASHL,"['RIAL', 'ADFL']",2,736,NR
ASHL,"['RIAL', 'ADFL']",5,737,NR
ADFL,['SMBDL'],1,738,NR
ASHL,"['RIAL', 'ADFL']",1,739,NR
ASHL,"['RIAL', 'ADFL']",1,740,NR
AIYL,"['RIBL', 'AIZL', 'RIAL']",9,743,NR
AIZL,"['RIAL', 'SMBVL', 'SMBDL']",2,744,NR
AIZL,"['SMBVL', 'RIAL']",4,745,NR
AIZL,['RIAL'],1,746,NR
AIZL,['RIAL'],3,749,NR
AIYL,"['AIZL', 'RIAL', 'RIBL']",33,750,NR
AIZL,"['RIAL', 'SMBVL']",3,753,NR
AIZL,"['SMBVL', 'RIAL']",1,754,NR
ADFL,"['RIAL', 'SMBVL']",3,755,NR
AIZL,"['RIAL', 'SMBVL', 'SMBDL']",2,756,NR
AWBL,"['ADFL', 'AIYL']",6,757,NR
AIZL,['RIAL'],3,759,NR
RIVL,['SAADR'],12,768,NR
ADAL,"['RIML', 'AVBL']",3,775,NR
RIFL,"['AVBL', 'RIML']",11,776,NR
AIBL,['RIMR'],2,780,NR
AIBL,['RIMR'],8,781,NR
AIBL,"['AVBL', 'RIMR']",8,783,NR
FLPL,['AVAL'],4,784,NR
AIBL,['RIMR'],3,812,NR
ASIL,['ASGL'],2,822,NR
ASHL,['AVDR'],2,4100,NR
ASJL,['PVQL'],1,4103,NR
ASJL,['PVQL'],1,826,NR
ASJL,['PVQL'],1,827,NR
ASJL,['PVQL'],2,828,NR
ASJL,['PVQL'],2,829,NR
AFDL,['AIYL'],14,833,NR
AFDL,['AIYL'],3,834,NR
AFDL,['AIYL'],5,4113,NR
