ADLL,0.9696969696969697,1.0
SIBDR,1.0,0.2857142857142857
CEPVR,0.9047619047619048,1.0
AIYR,0.9090909090909091,1.0
CEPVL,0.8780487804878049,1.0
HSNR,0.875,-1
AIYL,0.8888888888888888,1.0
ASKR,0.8974358974358975,1.0
AWCR,0.9361702127659575,-1
RIR,0.9333333333333333,1.0
RIS,0.8933333333333333,0.5
AVAL,0.6666666666666667,0.6
AWCL,0.9777777777777777,0.6666666666666667
RIH,0.8961038961038961,0.631578947368421
ASKL,0.9393939393939394,1.0
RID,1.0,1.0
CEPDL,0.9347826086956522,1.0
URBL,0.6842105263157895,1.0
FLPR,0.8,0.25
AVJR,0.7,1.0
AWBR,0.8571428571428572,0.75
URYDR,1.0,1.0
IL2VR,0.775,1.0
IL2VL,0.8888888888888888,1.0
URYDL,1.0,1.0
FLPL,0.8372093023255813,1.0
AVJL,0.6,0.5
URBR,1.0,1.0
CEPDR,0.7567567567567568,1.0
PVQL,0.9189189189189189,1.0
VB01,1.0,1.0
ASJL,1.0,1.0
ALML,0.7575757575757576,0.75
RICR,0.9714285714285714,1.0
SMDDL,0.8888888888888888,0.8571428571428572
RMHR,0.8333333333333334,0.6
RICL,0.8974358974358975,1.0
SMDDR,1.0,1.0
ALMR,0.75,0.75
ASJR,0.9047619047619048,1.0
PVQR,0.9583333333333334,1.0
AVHL,0.8125,1.0
ASER,0.7931034482758621,-1
URXR,0.9393939393939394,1.0
SMDVR,1.0,1.0
IL2L,1.0,1.0
SMDVL,0.9090909090909091,1.0
URXL,1.0,0.8571428571428572
ASEL,0.8484848484848485,1.0
ASGR,1.0,1.0
ALA,1.0,1.0
ALNL,0.6153846153846154,-1
RIMR,0.8392857142857143,1.0
PLNL,0.9,-1
ADAR,0.8666666666666667,1.0
AWBL,0.95,0.5555555555555556
ADLR,0.8076923076923077,1.0
IL2R,0.9230769230769231,1.0
ADAL,0.8292682926829268,0.9333333333333333
PLNR,0.9375,-1
SIBDL,-1,0.75
SABD,-1,1.0
ALNR,0.75,-1
AUAL,0.8205128205128205,1.0
RMDDR,1.0,0.8181818181818181
RMER,0.5,-1
AIAR,0.8,0.8888888888888888
RMEV,1.0,0.7272727272727273
RMEL,0.6666666666666667,1.0
AIAL,0.9615384615384616,0.8421052631578947
RIML,0.9,1.0
RMED,0.7142857142857143,0.8571428571428572
AUAR,1.0,0.8888888888888888
AINR,0.8,0.9375
SIBVL,1.0,0.5714285714285714
SAADR,0.6129032258064516,1.0
SIADL,-1,1.0
SMBVL,0.8695652173913043,0.6666666666666667
ADFR,0.9117647058823529,1.0
AVL,1.0,0.5
AVM,0.8,1.0
SMBVR,0.8571428571428572,0.8
SAADL,0.7931034482758621,1.0
SIBVR,-1,0.33333333333333337
AINL,0.8571428571428572,1.0
AVBL,-1,0.7142857142857143
PVNL,1.0,-1
IL1DL,1.0,0.6666666666666667
RIBR,1.0,0.8333333333333334
OLLL,0.9838709677419355,0.6666666666666667
RIVL,0.9473684210526316,0.3125
IL1R,0.8333333333333334,0.6666666666666667
DVA,0.8571428571428572,0.8571428571428572
SMBDR,0.6153846153846154,0.7
DVC,0.8115942028985508,0.7272727272727273
URYVL,1.0,1.0
RMDDL,0.9166666666666666,0.8
SMBDL,0.75,0.5
IL1L,0.5384615384615384,0.8
RIVR,0.8846153846153846,0.8888888888888888
OLLR,0.9818181818181818,1.0
IL1DR,0.9333333333333333,0.6666666666666667
PVR,0.5,1.0
PVT,0.8372093023255813,0.5
AVEL,1.0,1.0
RIFR,0.9722222222222222,0.5
IL2DL,1.0,-1
ASGL,1.0,1.0
AIMR,1.0,0.5
AIML,0.8823529411764706,-1
RMFR,0.9166666666666666,1.0
IL2DR,0.9333333333333333,-1
RMDR,0.9459459459459459,0.8888888888888888
AVER,1.0,1.0
RIFL,0.8333333333333334,-1
RIBL,1.0,0.9642857142857143
URAVL,1.0,1.0
OLQVL,1.0,0.5
URYVR,0.9393939393939394,1.0
URAVR,0.8,1.0
BAGR,0.9655172413793104,0.6363636363636364
AVFL,1.0,-1
SDQR,0.6875,0.16666666666666663
RIGL,0.962962962962963,1.0
AFDL,1.0,1.0
RMGL,0.6875,0.9230769230769231
AVDR,-1,0.875
BDUR,1.0,1.0
BDUL,0.9230769230769231,1.0
RMGR,0.8636363636363636,0.9333333333333333
RMFL,0.9523809523809523,0.75
AFDR,1.0,1.0
RIGR,0.7727272727272727,0.9166666666666666
OLQDL,1.0,0.75
AVFR,0.8333333333333334,0.0
BAGL,1.0,0.6
AIBR,0.9206349206349207,0.85
PVCR,0.9024390243902439,0.6
AVKR,0.92,0.88
URADL,1.0,-1
RMDVR,1.0,0.8333333333333334
RIPL,1.0,-1
RIPR,1.0,1.0
RMDVL,0.7333333333333334,0.7777777777777778
AVKL,0.8260869565217391,0.9411764705882353
URADR,0.8571428571428572,-1
PVCL,0.6521739130434783,1.0
AIBL,0.9272727272727272,0.7777777777777778
AWAR,0.9166666666666666,0.6666666666666667
RMHL,0.625,0.7142857142857143
ADER,0.9459459459459459,0.0
ADFL,0.8723404255319149,1.0
PVPL,0.8235294117647058,0.6666666666666667
AVAR,0.5,1.0
PVPR,0.7741935483870968,0.75
AVBR,1.0,0.4545454545454546
AVHR,0.9,1.0
ADEL,0.9166666666666666,1.0
RMDL,0.896551724137931,0.9166666666666666
ASIR,0.875,0.75
AWAL,1.0,0.5
AIZL,0.8863636363636364,0.5
IL1VR,0.9375,1.0
ASIL,0.8846153846153846,0.8
SAAVL,0.8076923076923077,0.8571428571428572
