ADLL,0.6923076923076923,1.0
SIBDR,0.0,0.6666666666666667
CEPVR,0.6666666666666667,0.6666666666666667
AIYR,0.5555555555555556,1.0
CEPVL,0.625,0.5714285714285714
HSNR,0.5,-1
ADLR,0.6470588235294117,1.0
ASKR,0.7777777777777778,1.0
AWCR,0.6923076923076923,-1
RIR,0.5,1.0
RIS,0.5238095238095238,0.6666666666666667
AVAL,0.5,0.8333333333333334
AWCL,0.5833333333333333,0.0
RIH,0.40909090909090906,0.25
RIVL,0.36363636363636365,0.6
ASKL,0.7777777777777778,0.8
RID,0.33333333333333337,0.0
CEPDL,0.631578947368421,1.0
PVQL,0.30000000000000004,1.0
FLPR,0.5882352941176471,0.5
AVJR,0.25,0.5
URYDR,0.8,0.5
IL2VR,0.8333333333333334,1.0
IL2VL,0.8333333333333334,1.0
URYDL,0.8,1.0
FLPL,0.5625,0.5
AVJL,0.875,0.5
URBR,0.4285714285714286,1.0
CEPDR,0.4375,1.0
AVBR,0.0,0.5
VB01,1.0,1.0
ASJL,1.0,1.0
ALML,0.5,0.33333333333333337
RICR,0.5384615384615384,0.8
SMDDL,0.2857142857142857,0.8571428571428572
ASIR,0.7,0.5
RICL,0.75,0.5714285714285714
IL2R,0.33333333333333337,0.6
ALMR,0.25,0.33333333333333337
ASJR,0.5,1.0
AVBL,-1,0.4285714285714286
ASER,0.0,-1
URXR,0.75,0.6666666666666667
SMDVR,0.5,0.625
IL2L,0.7142857142857143,0.6666666666666667
SMDVL,0.5,0.6666666666666667
URXL,0.5454545454545454,0.4
ASEL,0.8461538461538461,0.0
ASGR,1.0,0.5
ALA,1.0,0.6666666666666667
ALNL,0.0,-1
RIMR,0.47619047619047616,0.75
PLNL,0.5,-1
BDUL,0.7142857142857143,0.5
ADAR,0.16666666666666663,0.75
AWBL,0.625,0.6666666666666667
AIYL,0.30000000000000004,0.5
SMDDR,0.33333333333333337,0.5
ADAL,0.6923076923076923,0.6666666666666667
PLNR,0.75,0.0
IL1DR,0.4,1.0
ALNR,0.19999999999999996,-1
AUAL,1.0,0.4
RMDDR,0.0,0.5555555555555556
RMER,0.0,-1
AIAR,0.7,0.7142857142857143
RMEV,0.4,0.33333333333333337
RMEL,0.0,0.0
AIAL,0.4285714285714286,0.6363636363636364
RIML,0.6842105263157895,0.9
RMED,1.0,0.16666666666666663
AUAR,0.8333333333333334,0.6666666666666667
AINR,0.625,0.5714285714285714
SIBVL,0.0,0.2857142857142857
SAADR,0.875,0.0
AVHL,0.18181818181818177,0.0
ADFR,0.6363636363636364,1.0
AVL,0.0,0.0
ADFL,0.6666666666666667,0.75
SMBVR,0.6666666666666667,0.25
SAADL,0.6,0.25
SIBVR,-1,0.0
AINL,0.625,0.19999999999999996
PVQR,0.75,1.0
PVNL,0.25,-1
IL1DL,0.0,0.4285714285714286
RIBR,0.6923076923076923,0.55
OLLL,0.3846153846153846,0.6
SIADL,-1,0.0
IL1R,0.6666666666666667,0.4
DVA,0.26086956521739135,0.33333333333333337
SMBDR,0.2857142857142857,0.25
DVC,0.6875,0.6666666666666667
ASGL,1.0,1.0
RMDDL,0.0,0.5
SMBDL,0.6666666666666667,0.33333333333333337
IL1L,0.5714285714285714,1.0
RIVR,0.33333333333333337,0.5
OLLR,0.08333333333333337,0.5714285714285714
SIBDL,-1,0.5
OLQDR,0.25,0.4285714285714286
PVR,0.3571428571428571,0.5714285714285714
PVT,0.5,0.6
AVEL,0.0,0.5833333333333333
RIFR,0.4,0.5
IL2DL,0.8333333333333334,-1
URYVL,1.0,1.0
AIMR,0.8888888888888888,0.5
AIML,0.7777777777777778,0.0
RMFR,0.16666666666666663,0.5
IL2DR,0.6666666666666667,-1
RMDR,0.4545454545454546,0.16666666666666663
AVER,0.0,0.5
RIFL,0.4,-1
RIBL,0.6428571428571428,0.5
URADL,0.0,0.0
URAVL,0.33333333333333337,0.0
OLQVL,0.25,0.25
URYVR,0.6363636363636364,1.0
URAVR,0.5714285714285714,0.0
BAGR,0.375,0.5714285714285714
AVFL,0.25,0.0
SDQR,0.125,0.25
RIGL,0.6153846153846154,0.9090909090909091
AFDL,1.0,0.75
RMGL,0.5,0.5
RMHL,0.8,0.25
BDUR,0.6666666666666667,0.0
AWBR,0.75,0.6
RMGR,0.2857142857142857,0.5
RMFL,0.5714285714285714,0.6666666666666667
AFDR,0.0,0.5
RIGR,0.5833333333333333,0.7272727272727273
SDQL,0.5,0.5
OLQDL,0.0,0.5
AVFR,0.30000000000000004,0.0
BAGL,0.25,0.25
AIBR,0.38888888888888884,0.46153846153846156
PVCR,0.5,0.5
AVKR,0.47058823529411764,0.5454545454545454
OLQVR,0.7142857142857143,0.5
RMDVR,0.1428571428571429,0.0
RIPL,0.5,0.0
RIPR,0.5,0.5
RMDVL,0.2142857142857143,0.4
AVKL,0.4285714285714286,0.5833333333333333
URADR,0.75,-1
PVCL,0.5833333333333333,0.0
AIBL,0.5789473684210527,0.5384615384615384
AWAR,0.6666666666666667,0.33333333333333337
ASIL,0.6666666666666667,1.0
ADER,0.6190476190476191,0.0
AVM,0.8333333333333334,0.25
URBL,0.6363636363636364,1.0
PVPL,0.6666666666666667,0.4
AVAR,0.0,0.75
PVPR,0.6428571428571428,0.5
AVHR,0.5714285714285714,0.0
ADEL,0.6666666666666667,0.6
RMDL,0.4666666666666667,0.25
RMHR,0.75,0.33333333333333337
AWAL,0.8,0.6666666666666667
AIZL,0.3846153846153846,0.5555555555555556
IL1VR,0.6,0.75
SMBVL,0.4285714285714286,0.5
SIADR,-1,-1
