cam-1,ADE,538.4
cam-1,ADL,129.1
cam-1,AFD,121.5
cam-1,AIB,653.9
cam-1,AIN,165.0
cam-1,AIZ,413.0
cam-1,ALA,567.4
cam-1,ASEL,194.5
cam-1,ASER,194.5
cam-1,ASH,326.2
cam-1,ASJ,151.2
cam-1,ASK,70.3
cam-1,AUA,514.4
cam-1,AVA,639.4
cam-1,AVB,517.5
cam-1,AVD,867.4
cam-1,AVE,658.7
cam-1,AVH,329.2
cam-1,AVJ,1205.1
cam-1,AVK,501.3
cam-1,AVL,424.9
cam-1,AWA,69.8
cam-1,AWB,299.1
cam-1,AWC,179.9
cam-1,BAG,247.0
cam-1,CEP,496.1
cam-1,DVC,685.3
cam-1,IL1,695.5
cam-1,IL2,679.7
cam-1,OLL,1443.0
cam-1,PVC,323.2
cam-1,PVP,229.4
cam-1,RIA,513.0
cam-1,RIB,604.4
cam-1,RIC,413.2
cam-1,RIH,731.4
cam-1,RIM,733.6
cam-1,RIS,411.1
cam-1,RIV,953.2
cam-1,RMD,899.1
cam-1,RME,1680.7
cam-1,SIA,525.1
cam-1,SIB,334.1
cam-1,SMB,440.5
cam-1,SMD,738.4
cam-1,URB,931.1
cam-1,URX,339.7
egl-15,ADE,34.4
egl-15,ADL,68.1
ver-3,ALA,1612.8
ver-3,ASEL,29.4
ver-3,ASER,29.4
ver-3,ASH,47.3
ver-3,ASJ,56.8
ver-3,AUA,52.2
ver-3,BAG,38.3
ver-3,IL2,32.4
ver-3,RIC,143.6
ver-3,RME,32.6
clr-1,ADE,234.0
clr-1,ADF,223.7
clr-1,ADL,147.9
clr-1,AFD,130.5
clr-1,AIB,167.9
clr-1,AIY,759.4
clr-1,AIZ,345.0
clr-1,ASEL,246.4
clr-1,ASER,246.4
clr-1,ASG,211.0
clr-1,ASH,154.9
clr-1,ASJ,149.9
clr-1,ASK,99.2
clr-1,AUA,353.3
clr-1,AVA,217.6
clr-1,AVB,166.1
clr-1,AVD,277.9
clr-1,AVE,156.1
clr-1,AVH,238.3
clr-1,AVK,176.6
clr-1,AVL,273.8
clr-1,AWA,190.6
clr-1,AWB,228.8
clr-1,AWC,209.3
clr-1,BAG,64.1
clr-1,CEP,122.1
clr-1,DVC,134.3
clr-1,IL1,336.2
clr-1,IL2,98.9
clr-1,OLL,357.5
clr-1,PVP,529.2
clr-1,RIA,327.5
clr-1,RIC,146.7
clr-1,RIH,195.3
clr-1,RIM,162.2
clr-1,RIV,294.4
clr-1,RMD,254.4
clr-1,RME,333.9
clr-1,SIA,833.7
clr-1,SIB,305.9
clr-1,SMB,384.4
clr-1,SMD,170.3
clr-1,URB,112.3
clr-1,URX,161.7
ptp-3,ADE,263.0
ptp-3,ADL,138.7
ptp-3,AFD,138.6
ptp-3,AIB,242.0
ptp-3,AIN,317.5
ptp-3,AIY,385.8
ptp-3,AIZ,1674.9
ptp-3,ALA,327.2
ptp-3,ASEL,35.8
ptp-3,ASER,35.8
ptp-3,ASG,165.6
ptp-3,ASH,213.8
ptp-3,ASI,67.0
ptp-3,ASK,229.3
ptp-3,AUA,330.6
ptp-3,AVA,180.6
ptp-3,AVB,429.4
ptp-3,AVD,543.2
ptp-3,AVE,144.9
ptp-3,AVH,600.1
ptp-3,AVJ,369.2
ptp-3,AVK,249.8
ptp-3,AVL,424.0
ptp-3,AWA,101.5
ptp-3,AWB,141.0
ptp-3,AWC,268.0
ptp-3,BAG,452.9
ptp-3,CEP,279.2
ptp-3,DVC,527.6
ptp-3,IL1,635.7
ptp-3,IL2,59.3
ptp-3,OLL,291.9
ptp-3,PVC,348.8
ptp-3,RIA,190.2
ptp-3,RIB,210.5
ptp-3,RIC,491.7
ptp-3,RIH,711.1
ptp-3,RIM,641.3
ptp-3,RIS,725.8
ptp-3,RIV,392.1
ptp-3,RMD,329.4
ptp-3,RME,95.4
ptp-3,SIB,443.3
ptp-3,SMB,758.7
ptp-3,SMD,461.0
ptp-3,URB,351.2
ptp-3,URX,327.8
