cam-1,ADFL,312.9
cam-1,ADFR,312.9
cam-1,ADLL,112.2
cam-1,ADLR,112.2
cam-1,AIYL,108.8
cam-1,AIYR,108.8
cam-1,ASHL,307.0
cam-1,ASHR,307.0
cam-1,ASJL,113.4
cam-1,ASJR,113.4
cam-1,AVAL,719.4
cam-1,AVAR,719.4
cam-1,AVKL,264.4
cam-1,AVKR,264.4
cam-1,AVL,800.4
cam-1,AVL,800.4
cam-1,DVA,322.7
cam-1,RIS,221.6
cam-1,URXL,130.2
cam-1,URXR,130.2
ver-3,URXL,54.1
ver-3,URXR,54.1
clr-1,AVBL,171.0
clr-1,AVBR,171.0
clr-1,URXL,76.3
clr-1,URXR,76.3
ptp-3,ADFL,422.9
ptp-3,ADFR,422.9
ptp-3,ADLL,317.8
ptp-3,ADLR,317.8
ptp-3,AFDL,203.9
ptp-3,AFDR,203.9
ptp-3,AIYL,499.0
ptp-3,AIYR,499.0
ptp-3,ASHL,235.4
ptp-3,ASHR,235.4
ptp-3,AVAL,564.0
ptp-3,AVAR,564.0
ptp-3,AVBL,977.1
ptp-3,AVBR,977.1
ptp-3,AVKL,237.6
ptp-3,AVKR,237.6
ptp-3,AWCL,163.1
ptp-3,AWCR,163.1
ptp-3,RIAL,256.9
ptp-3,RIAR,256.9
ptp-3,RIS,548.3
ptp-3,SMDDL,570.1
ptp-3,SMDDR,570.1
ptp-3,SMDVL,570.1
ptp-3,SMDVR,570.1
ptp-3,URXL,146.4
ptp-3,URXR,146.4
ptp-4,ADLL,172.3
ptp-4,ADLR,172.3
ptp-4,AFDL,238.8
ptp-4,AFDR,238.8
ptp-4,AIYL,150.2
ptp-4,AIYR,150.2
ptp-4,ASHL,113.8
ptp-4,ASHR,113.8
ptp-4,ASJL,211.1
ptp-4,ASJR,211.1
ptp-4,AVBL,89.6
ptp-4,AVBR,89.6
ptp-4,SMDDL,1540.8
ptp-4,SMDDR,1540.8
ptp-4,SMDVL,1540.8
ptp-4,SMDVR,1540.8
ptp-4,URXL,474.8
ptp-4,URXR,474.8
igcm-1,AVAL,1035.9
igcm-1,AVAR,1035.9
igcm-1,AVBL,456.5
igcm-1,AVBR,456.5
igcm-1,URXL,200.7
igcm-1,URXR,200.7
igcm-2,URXL,206.5
igcm-2,URXR,206.5
igcm-3,AFDL,172.4
igcm-3,AFDR,172.4
igcm-3,AVKL,181.4
igcm-3,AVKR,181.4
igcm-3,SMDDL,516.4
igcm-3,SMDDR,516.4
igcm-3,SMDVL,516.4
igcm-3,SMDVR,516.4
igcm-4,ADFL,401.1
igcm-4,ADFR,401.1
igcm-4,ADLL,252.5
igcm-4,ADLR,252.5
igcm-4,AFDL,278.7
igcm-4,AFDR,278.7
igcm-4,RIAL,453.9
igcm-4,RIAR,453.9
igcm-4,RIS,1271.0
igcm-4,SMDDL,506.1
igcm-4,SMDDR,506.1
igcm-4,SMDVL,506.1
igcm-4,SMDVR,506.1
igcm-4,URXL,310.5
igcm-4,URXR,310.5
oig-1,AFDL,186.9
oig-1,AFDR,186.9
oig-4,AVBL,1198.6
oig-4,AVBR,1198.6
oig-5,DVA,252.5
oig-8,AFDL,5625.6
oig-8,AFDR,5625.6
oig-8,AWAL,1160.7
oig-8,AWAR,1160.7
oig-8,AWCL,4495.0
oig-8,AWCR,4495.0
rig-1,ASHL,60.7
rig-1,ASHR,60.7
rig-1,URXL,114.5
rig-1,URXR,114.5
rig-3,ADFL,493.2
rig-3,ADFR,493.2
rig-3,ASHL,513.2
rig-3,ASHR,513.2
rig-3,AVAL,1257.7
rig-3,AVAR,1257.7
rig-3,AVBL,911.7
rig-3,AVBR,911.7
rig-3,URXL,123.5
rig-3,URXR,123.5
rig-4,ADLL,41.0
rig-4,ADLR,41.0
rig-5,AVBL,159.3
rig-5,AVBR,159.3
rig-5,AWCL,2485.8
rig-5,AWCR,2485.8
rig-5,RIAL,3075.6
rig-5,RIAR,3075.6
rig-6,AIYL,225.9
rig-6,AIYR,225.9
rig-6,AVAL,268.2
rig-6,AVAR,268.2
rig-6,AVBL,490.9
rig-6,AVBR,490.9
rig-6,URXL,288.6
rig-6,URXR,288.6
ncam-1,AIYL,179.0
ncam-1,AIYR,179.0
ncam-1,ASJL,356.9
ncam-1,ASJR,356.9
ncam-1,AVAL,3103.1
ncam-1,AVAR,3103.1
ncam-1,AVBL,875.1
ncam-1,AVBR,875.1
ncam-1,AWAL,814.4
ncam-1,AWAR,814.4
ncam-1,RIAL,1370.9
ncam-1,RIAR,1370.9
ncam-1,URXL,1052.9
ncam-1,URXR,1052.9
sax-3,ADFL,387.3
sax-3,ADFR,387.3
sax-3,ADLL,137.3
sax-3,ADLR,137.3
sax-3,AFDL,89.1
sax-3,AFDR,89.1
sax-3,AIYL,299.3
sax-3,AIYR,299.3
sax-3,ASHL,71.4
sax-3,ASHR,71.4
sax-3,AVAL,338.4
sax-3,AVAR,338.4
sax-3,AVBL,330.4
sax-3,AVBR,330.4
sax-3,AVKL,175.1
sax-3,AVKR,175.1
